pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,0.154362416107383,0.304801809484964,-0.472138783016523,-1.32561336831433,68,13,ACOX1|FADS1|FADS2|ELOVL3|ACOT8|ACSL1|ELOVL5
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE,0.00214132762312634,0.0138643205164013,-0.807371674784564,-1.75782688813082,0,6,ALDH3A2|PHYH|HACL1|PECR|SLC25A17|SLC27A2
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,0.517391304347826,0.67434755007994,-0.351726140161673,-0.939932125332831,237,11,TRAF6|MAP3K7|TIFA|TAB2|ALPK1|UBC
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,0.292134831460674,0.47329550663665,0.586183441192419,1.16622825051561,155,5,CFB|GZMM
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.726541554959786,0.833759331385914,-0.227558801459989,-0.855668092660219,270,41,ADRB2|ADRA2A|ADRA1A|ADRB1|CHRM3
REACTOME_AMINO_ACID_CONJUGATION,0.622270742358079,0.754920445752808,-0.39066085897616,-0.877130857369722,284,7,GLYAT|ACSM5|GLYATL1|ACSM2B|ACSM1|ACSM2A|GLYATL2
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,0.0145867098865478,0.0553427825207239,0.49389978002205,1.64321098508067,8,32,SLC7A1|SLC7A11|SLC6A14|SLC7A5|SLC16A10|SLC38A5|SLC36A1|SLC3A2|SLC6A15|SLC1A4|SLC6A6|SLC7A8|SLC6A20|SLC43A2|SLC6A19|SLC7A7|SLC38A1
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.00625978090766823,0.0289798665336869,0.4423239547551,1.63585741059617,3,54,ATP6V0D1|ATP6V1B2|ATP6V1G1|ATP6V1D|ATP6V1F|LAMTOR2|KPTN|LAMTOR5|SEH1L|NPRL3|ATP6V0B|ATP6V1C1|ATP6V1A|SESN2|ATP6V0E1|ATP6V1C2|SEC13|RRAGC|SZT2|ATP6V1H|WDR59|SLC38A9|MLST8
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY,0.485042735042735,0.65181948005024,-0.413458921983977,-0.979009721524398,226,8,PRKAB2|PRKAA2|PRKAG2
REACTOME_AMYLOID_FIBER_FORMATION,0.339393939393939,0.520735473449155,0.261608655411304,1.06838013132806,223,100,LTF|H2AZ1|UBE2L6|H2AX|ADAM10|PSENEN|H4C12|H3C10|H4C11|FURIN|LYZ|RPS27A|H2AC18|H2BC9|SIAH2|H2AC14|H2AC4|H4C9|TSPAN5|H2AC7|H3C8|GGA1|H4C2|UBA52|BACE1|APOA4|B2M|H3C2|H3C7|H2BC12L|H2BC10|H3C3|CALCA|INS|H2BC13|TSPAN33|MFGE8|H4C3|PRL
REACTOME_ANCHORING_FIBRIL_FORMATION,0.6,0.73792154163799,-0.311621399432908,-0.91175095479962,260,15,LAMC2|COL1A2|LAMA3|COL4A5|COL7A1
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.177443609022556,0.336615423910094,0.290540280597193,1.18561434210844,117,97,CDK1|RAB11A|TUBG1|NEK2|SSNA1|PAFAH1B1|ACTR1A|CEP43|MAPRE1|HAUS1|DYNLL1|PLK1|B9D2|CEP78|CKAP5|NDE1|CSNK1E|PPP2R1A|SCLT1|HAUS2|B9D1|CETN2|DCTN2|TUBA4A|PLK4|CEP164|RAB8A|HAUS5|CEP76|RAB3IP|DCTN3
REACTOME_ANDROGEN_BIOSYNTHESIS,0.568265682656827,0.714631087197571,0.368696587291343,0.926956266101469,307,11,SRD5A3|LHB|CGA|POMC|CYP17A1|HSD17B12
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.239290989660266,0.413152655577676,0.280607189739911,1.13274498371455,161,88,GNG5|PLK2|GNAI3|MAPK14|LYN|RHBDF2|FCGR1A|SYK|ADAM17|CALM1|HCK|CD247|PLCG2|CD3G|ADORA2B|FURIN|PRKAR2A|IL6|YES1|GNB5|ADCY3|MYH9|GGT1|GNGT2|ADCY7
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.636650868878357,0.763710560826969,0.24895365013856,0.89016887826768,402,45,BLNK|LYN|SYK|CALM1|PLCG2|DAPP1|GRB2|PIK3CD|IGHM
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.00837520938023451,0.035977161448267,0.525522763702772,1.70116441777907,4,29,TAP1|SAR1B|HLA-E|TAP2|HSPA5|HLA-G|TAPBP|SEC24A|BCAP31|SEC13|ERAP1|HLA-B|HLA-C|SEC24C|CANX|HLA-F|PDIA3|BECN1|B2M|CALR|HLA-A
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.00151057401812689,0.0121181297256976,0.670900165570991,2.73508248213829,0,98,S100A9|PSME2|MYD88|PSMB2|PSMB8|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSME1|PSMA6|PSMC4|S100A8|PSMB10|TAP1|PSMD2|PSMA2|PSMB6|PSMD11|SEC61G|PSMC3|PSMA7|PSMD6|PSMA4|SEC61B|SEC61A1|PSMD1|HLA-E|FCGR1A|TAP2|PSMB9|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|CTSL|ADRM1|IKBKG|HLA-G|FCGR1BP|TLR2|TAPBP|PSMC6|PSMC1|PSMA1|CD36|PSMC2|CTSS|NCF2|HLA-B|LY96|CYBA|RPS27A|VAMP3|PSMD7|HLA-C|PSMB7|VAMP8
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,0.00173010380622837,0.0121181297256976,0.876923021892618,2.55738283200914,0,19,PSME2|PSMB2|PSMB8|PSMA3|PSMB5|PSMA5|PSMB3|PSME1|PSMA6|PSMB10|PSMA2|PSMB6|PSMA7|PSMA4|PSMB9|PSMB1|PSMA1
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.00128700128700129,0.0121181297256976,0.382817124171607,1.80230202847716,0,293,CDC20|UBE2C|UBE2F|FBXO9|UBE2N|PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|UBE2L6|PSMA6|PSMC4|HERC6|UBE2L3|PSMD2|DTX3L|UBE2D3|PSMA2|UBE2G1|PSMB6|TRIM69|TRIP12|PSMD11|UBE2H|PSMC3|PSMA7|RBX1|LRR1|PSMD6|PSMA4|UBA6|ELOC|ELOB|SOCS3|FBXO6|PSMD1|UBE2S|UBE3C|UBE2A|RBBP6|FBXW11|CCNF|PSMD14|FBXO22|PSMB1|FBXL19|PSMD13|PSMD8|BTRC|UBE2J1|FBXL20|SEM1|UBE2M|PSMC5|UBE2K|ANAPC7|UBA5|UBE2D1|ADRM1|PSMC6|UBE2D2|RNF7|FBXW5|PSMC1|PSMA1|SKP2|PSMC2|RNF213|ANAPC11|FBXW9|ASB7|ITCH|FBXO10|SOCS1|KBTBD8|TRAF7|ATG7|ANAPC1|GLMN|NPEPPS|TRIM21|UBE2J2|LMO7|RNF126|RPS27A|KEAP1|PSMD7|SIAH2|ARIH2|UBE2V2|PSMB7|UBE3D|UBE2E1|MIB2|HECTD1|SMURF1|HERC5|UBE2V1|ZNRF2|FBXW2|THOP1|FBXO41|FBXL18|RNF138|CUL1|PSMD3|KLHL42|CDC27|UBE3B|CDC26|FZR1|CDC34|HERC4|UBE2Z|TRIM11|ASB6|FBXO4|TPP2|RNF123|KLHL5|UBA7
REACTOME_ANTIMICROBIAL_PEPTIDES,0.00150602409638554,0.0121181297256976,0.657278284946886,2.58126732897821,0,74,PI3|DEFB4A|S100A7A|S100A9|ATOX1|LCN2|LTF|PRSS3|S100A7|S100A8|PRSS2|DEFB103B|PDZD11|PGLYRP4|GNLY|DEFB124|TLR2|RNASE7
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.00140056022408964,0.0121181297256976,0.49332137922024,2.13905891858205,0,146,KPNA2|EIF4A3|OASL|STAT1|UBE2N|CDK1|EIF4A1|TUBB6|EIF4E2|NPM1|UBE2L6|OAS1|OAS2|NUP50|OAS3|EIF2S1|EIF2S2|EIF4E|ILF2|PTPN2|RIGI|STAT3|MX1|NUP37|ISG15|CENPX|NDC1|NUP210|PPP2CA|SEH1L|TUBB2A|NUP88|TARBP2|RAE1|IKBKG|IFIT1|CENPS|TUBB3|ILF3|TUBA1C|TRIM25|PPP2R1B|MAP2K6|HSPA8|MX2|PDE12|SEC13|ABCE1|EIF4G1|DUS2|USP18|DHX9|NUP98|EIF4G2|RPS27A|ADAR|NUP188|FANCG|NUP85|UBE2E1|PPP2R1A|POM121|NUP155|HERC5|TUBA4A|FAAP20|IKBKB|FANCA|TUBA3C|TUBA3D|FAAP100|KPNA3|NUP160|CHUK|UBA7|TUBA8|UBA52|EIF2AK2|EIF4G3|BECN1|NUP107|DNAJC3|TUBB4B|NUP62
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.00333333333333333,0.0181053698074975,0.566519699084491,1.75582274162994,1,24,CCNB1|CDC20|UBE2C|CDK1|UBE2S|ANAPC7|UBE2D1|ANAPC11|ANAPC1|RPS27A|UBE2E1|CDC27|CDC26|CDC23|UBA52
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.00156985871271586,0.0121181297256976,0.720643194655267,2.72359873919157,0,61,PTTG1|CDC20|UBE2C|PSMB2|AURKA|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|AURKB|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|PSMD1|UBE2S|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ANAPC7|UBE2D1|ADRM1|PSMC6|PLK1|PSMC1|PSMA1|SKP2|PSMC2|ANAPC11|ANAPC1|RPS27A|PSMD7|PSMB7|UBE2E1|RB1|PSMD3|CDC27|CDC26|FZR1
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.00150602409638554,0.0121181297256976,0.723544662079856,2.85201944680978,0,75,CCNB1|PTTG1|CDC20|UBE2C|CCNA2|CDK1|PSMB2|AURKA|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|MAD2L1|AURKB|NEK2|PSMD2|BUB1B|PSMA2|PSMB6|PSMD11|BUB3|PSMC3|PSMA7|PSMD6|PSMA4|PSMD1|UBE2S|PSMD14|PSMB1|PSMD13|PSMD8|BTRC|SEM1|PSMC5|FBXO5|ANAPC7|UBE2D1|ADRM1|PSMC6|PLK1|PSMC1|PSMA1|SKP2|PSMC2|ANAPC11
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.00165837479270315,0.0121181297256976,0.58199923947975,1.82709046167193,0,26,CDC20|UBE2C|MAD2L1|NEK2|BUB1B|BUB3|UBE2S|ANAPC7|UBE2D1|ANAPC11|ANAPC1|RPS27A|UBE2E1|CDC27|CDC26|CDC23|UBA52
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.670955882352941,0.792464085766494,0.371137125262883,0.817198625807615,364,7,POLB|PNKP
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,0.50187265917603,0.665481752319047,0.496986944136727,0.988769340209694,267,5,PPIA|HMGA1|APOBEC3G
REACTOME_APOPTOSIS,0.00141442715700141,0.0121181297256976,0.518215944639419,2.2832821713576,0,166,DSG3|PSMB2|TFDP1|CYCS|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|GZMB|PSMA6|PSMC4|C1QBP|AVEN|PRKCQ|TNFSF10|BID|BAK1|DFFA|NMT1|PSMD2|CASP7|SFN|STAT3|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|TJP2|PSMD1|DBNL|LMNB1|YWHAQ|CFLAR|PSMD14|DNM1L|PSMB1|TNFRSF10A|PSMD13|PSMD8|SEM1|PSMC5|TJP1|YWHAZ|ADRM1|BAX|DYNLL1|PSMC6|PSMC1|PSMA1|BCAP31|PSMC2|PKP1|TNFRSF10B|FADD|GSDMD|CLSPN|TRADD|TP63|E2F1|CASP8|LY96|CDKN2A|RPS27A|FASLG|PSMD7|PSMB7|STK24|TRAF2|HMGB2|DYNLL2|CASP3
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.672072072072072,0.793079649845326,0.319724625679841,0.83905234849851,372,13,DFFA|HMGB2|CASP3|H1-3|H1-4|H1-5|H1-1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS,0.132841328413284,0.27829713232654,0.539439497142421,1.35622850683905,71,11,DSG3|TJP2|TJP1|PKP1|CASP3|OCLN|CDH1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.267536704730832,0.444733108236276,0.336922394426981,1.15355202361901,163,38,DSG3|PRKCQ|CASP7|TJP2|DBNL|LMNB1|TJP1|BCAP31|PKP1|CLSPN|CASP8|STK24|CASP3|OCLN|CDH1
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.229299363057325,0.404100554027061,0.31588419260889,1.15735014438877,143,52,DSG3|PRKCQ|DFFA|CASP7|TJP2|DBNL|LMNB1|DNM1L|TJP1|BCAP31|PKP1|CLSPN|CASP8|STK24|HMGB2|CASP3|OCLN|CDH1|H1-3
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,0.0311418685121107,0.097291117187311,0.532310127294431,1.56978141486845,17,20,CYCS|C1QBP|AVEN|BAK1|CASP7|BAX|GSDMD|CDKN2A|CASP3
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.0618279569892473,0.163441655532226,-0.342768054219171,-1.36906710323447,22,51,ADCY2|AQP9|GNB1|RAB11FIP2|GNG12|AQP1|GNAS|GNG11|ADCY6|AQP5|MYO5B|ADCY9|GNG2|PRKAR1A|GNG7|PRKAR2B|ADCY4|AQP4|ADCY1|PRKACB
REACTOME_ARACHIDONATE_METABOLISM,0.196620583717358,0.363351585421839,0.315128671044529,1.18275043598347,127,58,PON2|ABCC1|ALOX12B|GPX2|CYP4F22|FAAH2|PTGES2|CBR1|PTGR1|PTGES|GPX1
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,0.0598290598290598,0.158862600170178,-0.72299165532529,-1.49800551076306,27,5,ABHD6|MGLL
REACTOME_ARMS_MEDIATED_ACTIVATION,0.0305676855895197,0.0960007981519712,-0.690791527214959,-1.55099890508041,13,7,RAP1A|KIDINS220|BRAF
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,0.578158458244111,0.721991030665428,-0.411887753534646,-0.896770831411935,269,6,ARNT
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.00127713920817369,0.0121181297256976,0.330734000395988,1.56542532225126,0,307,ARF3|DERL1|GFUS|TUBB6|YKT6|CTSC|FUT3|DCTN5|VCP|GMPPB|SAR1B|ALG3|MPDU1|UGGT1|NAPG|TGFA|ACTR1A|CTSA|SERPINA1|COPB2|PMM2|RFT1|LMAN2|TMED10|DPAGT1|FUOM|TMED9|TFG|COPE|TRAPPC2L|TUBB2A|ALG13|TRAPPC3|RAB1A|CMAS|DDOST|SRD5A3|MCFD2|ST6GALNAC1|OSTC|RPN2|NAPA|TRAPPC5|GOSR2|ALG1|DYNLL1|TUBB3|CNIH1|MPI|AREG|PSMC1|EDEM1|SEC24A|TUBA1C|PPP6R1|CAPZA1|COPZ1|OST4|COG4|SEC13|ST8SIA4|NANS|ALG14|ALG2|COG3|EDEM3|NEU2|GMPPA|TMEM258|NSF|KDELR2|ALG8|NAGK|RPS27A|TMED2|TUSC3|ALG5|ARF4|PREB|GNPNAT1|DPM2|NUS1|ARF1|SEC24C|CANX|ST3GAL4|TRAPPC1|DOLK|DYNLL2|SEL1L|TRIM13|B4GALNT2|AMDHD2|DCTN2|TUBA4A|SEC23IP|COPA|EDEM2|TBC1D20|DPM1|NPL|LMAN1|TUBA3C|NGLY1|TUBA3D|PDIA3|LHB|DCTN3|RPN1|ALG6|DCTN6|TUBA8|SPTBN4|UBA52|DOLPP1|ST8SIA5|ARF5|CGA|MGAT3|TRAPPC9|TMED7
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,0.0498154981549816,0.137802314555653,0.59057510531406,1.48479078283906,26,11,GOT2|GOT1|SLC25A13|FOLH1|ASPG|ASNS
REACTOME_ASPIRIN_ADME,0.135483870967742,0.28152288072018,0.382504312566149,1.29289887963724,83,34,SLC16A1|UGT1A9|UGT1A1|UGT1A8|UGT1A3|UGT1A6|CYP2E1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.828418230563003,0.890188441380689,-0.212138787776325,-0.797685656415866,308,41,TUBA1A|DLG2|APBA1|NBEA|CAMK2G|LIN7B|CAMK2D|DLG1|GRIN2A|GRIN3A
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.863321799307959,0.916125923612424,0.24033243618147,0.70088483358427,498,19,PCSK6|ANGPTL4|FURIN|APOA4|APOC2|FGF21
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.367123287671233,0.548077957450705,-0.250802403585234,-1.04953554283463,133,61,DST|LOXL4|LAMC2|COL1A2|COL6A2|COL8A2|COL3A1|LAMA3|COL12A1|CD151|LOX|CTSV|COL17A1|COL4A5|COL6A1|PLEC|LOXL1|COL5A3|COL7A1|COL18A1|COL8A1|COL5A1
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.107394366197183,0.241704952637741,0.492916807410961,1.37799779599108,60,16,PPIA|UBAP1|FURIN|RPS27A|MVB12A|VPS37A|VPS37B|UBA52
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,0.0386398763523957,0.112825913466881,0.380351720575628,1.43350752568249,24,59,H2AZ2|H2AX|H2AJ|ORC1|H4C12|ORC6|H3C10|H4C11|KPNA6|H2AC18|H2BC9|H2AC14|H2AC4|ORC5|H4C9|H2AC7|H3C8|H4C2|H3C2|H3C7|H2BC12L|H2BC10|H3C3|H2BC13|H4C3|H4C4|H2BC6|H2BC14|H2BC11
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.0271132376395534,0.0885765185774808,0.446422152742744,1.54710890619687,16,39,GBA1|CCT5|CCNE1|STAT3|CCT2|CCT3|FBXO6|CCNE2|CCT7|NOP56|CCT6A|FBXW5|FBXW9|SKIC2|CCT8|TCP1|ARFGEF2|FBXW2|DCAF7|XRN2|FBXO4
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.00158730158730159,0.0121181297256976,0.665464871420608,2.44209185184219,0,51,WNT5A|PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|FZD5|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.0443349753694581,0.126762561576355,0.472469076900781,1.50442878911992,26,27,EXOSC4|CXCL8|CEBPB|EXOSC1|CEBPG|EXOSC3|DIS3|CCL2|ATF4|EXOSC2|NFYA|EXOSC5|EXOSC8|ASNS|IGFBP1|DCP2
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,0.763636363636364,0.847559909425516,0.304712041228068,0.752748071914085,419,10,HSPA5|ATF4|NFYA|HSP90B1|CALR
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,0.516483516483517,0.673690543033609,-0.340284666185772,-0.939608686240912,234,12,ATF6|NFYB|MBTPS1|MBTPS2|DDIT3|NFYC
REACTOME_ATORVASTATIN_ADME,0.935606060606061,0.967550943462402,0.254342347752076,0.601475569034967,493,9,UGT1A3|SLCO2B1|PON1|ABCC2
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,0.115089514066496,0.252349646180158,-0.378900131558415,-1.34054777155481,44,31,ARID1B|BICRAL|SMARCA2|PHF10|SMARCC2|ARID2|BCL11B|SMARCE1|SS18L1|BCL7A|PBRM1|BCL11A|DPF3|SMARCD2|BCL7C|ARID1A|SMARCB1|BRD7
REACTOME_ATTACHMENT_AND_ENTRY,0.22877358490566,0.403970747259303,-0.383794570603856,-1.20563024888293,96,19,SDC4|SDC2|GPC4|GPC6|HSPG2|GPC3|NRP1|GPC1|TMPRSS2
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,0.986899563318777,0.995749588565357,-0.218041747637828,-0.489557990399114,451,7,PGAP1|PIGK|PIGT
REACTOME_ATTENUATION_PHASE,0.146864686468647,0.296409179852013,0.404533581432665,1.2980185022862,88,28,TNFRSF21|DNAJB6|HSBP1|HSPH1|DEDD2|HSPA8|DNAJB1|MRPL18
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.0015748031496063,0.0121181297256976,0.76645143378457,2.70915349296777,0,42,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2|HSPA8|EIF4G1|RPS27A|PSMD7|PSMB7
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.0212765957446809,0.0739713552446395,0.389121281068532,1.51530160683299,13,72,CDK1|AURKA|TUBG1|NEK2|TPX2|SSNA1|PAFAH1B1|ACTR1A|HMMR|CEP43|MAPRE1|HAUS1|DYNLL1|PLK1|CEP78|CKAP5|NDE1|CSNK1E|PPP2R1A|HAUS2|CETN2|DCTN2|TUBA4A|PLK4|CEP164|HAUS5|CEP76|DCTN3
REACTOME_AUTOPHAGY,0.0755244755244755,0.187187569711842,0.290797924597732,1.27326903288339,53,156,UBE2N|TUBB6|MFN1|UBE2L3|VCP|UBE2D3|TOMM5|TOMM22|TOMM40|LAMTOR2|LAMTOR5|ATG13|TUBB2A|VDAC3|DYNLL1|TUBB3|UBAP1|UBE2D2|PGAM5|TUBA1C|VDAC1|LAMP2|ATG4B|CSNK2A1|TOMM6|WIPI1|HSPA8|ATG7|TBK1|VDAC2|RRAGC|RPS27A|ATG3|MVB12A|ATG4A|PRKAG1|CHMP6|CHMP4B|SLC38A9|DYNLL2|MLST8|VPS37A|UBE2V1|PARK7|MTMR14|TUBA4A|TOMM70|PLIN3|WDR45|CSNK2B|VPS37B|WIPI2|CHMP2A|TUBA3C|TUBA3D|AMBRA1|TUBA8|UBA52|MFN2
REACTOME_AZATHIOPRINE_ADME,0.130067567567568,0.274416461916462,0.430901235110511,1.32196378725251,76,23,NME1|NUDT15|XDH|IMPDH1|NME2|SLC28A3|HPRT1|ABCC5|TPMT|RAC1|VAV1|VAV2
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.00605143721633888,0.0285007974481659,0.406804585378223,1.62664639036242,3,81,H2AZ2|H2AX|POLR2H|POLR2F|DDX21|H2AJ|POLR2L|POLR1H|POLR2E|H4C12|H3C10|H4C11|POLR1C|TAF1D|H2AC18|SMARCA5|H2BC9|POLR1D|H2AC14|H2AC4|MYBBP1A|TAF1B|POLR1B|H4C9|H2AC7|H3C8|H4C2|POLR1E|H3C2|H3C7|H2BC12L|H2BC10|H3C3|H2BC13|H4C3|H4C4|ERCC6|POLR1A|H2BC6|POLR1G|H2BC14|H2BC11
REACTOME_BACTERIAL_INFECTION_PATHWAYS,0.0320121951219512,0.099315612296748,0.377767548706348,1.46778945728454,20,71,LTF|PGK1|ENO1|RAB5A|TXNRD1|CORO1A|STAM|CALM1|MAP2K3|HBEGF|TRIM27|TLR2|NOS2|STAM2|MAP2K4|GRB2|RNF213|RAB7A|MAP2K6|FURIN|ATP6V1H|RPS27A|VPS33B|DUSP16|GSK3A|SH3GL3
REACTOME_BASE_EXCISION_REPAIR,0.00150602409638554,0.0121181297256976,0.475820814589523,1.90835396476478,0,84,H2AZ2|H2AX|FEN1|POLE2|PCNA|POLB|RPA3|ADPRS|POLE4|TDG|H2AJ|PNKP|H4C12|POLD2|RFC5|RFC2|POLE3|SMUG1|H4C11|MBD4|POLD4|H2AC18|H2BC9|H2AC14|RPA1|NEIL3|TINF2|RFC3|H2AC4|MPG|PARP1|H4C9|H2AC7|H4C2|POLD3|POLD1|NTHL1|H2BC12L|H2BC10
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.0253565768621236,0.0846957062665699,0.399506712472081,1.48165909788548,15,56,H2AZ2|H2AX|TDG|H2AJ|H4C12|SMUG1|H4C11|MBD4|H2AC18|H2BC9|H2AC14|NEIL3|TINF2|H2AC4|MPG|H4C9|H2AC7|H4C2|NTHL1|H2BC12L|H2BC10|H2BC13|H4C3|H4C4|H2BC6|H2BC14|H2BC11
REACTOME_BASIGIN_INTERACTIONS,0.0333333333333333,0.101131861912847,0.500597945718518,1.55541576313197,19,25,SLC7A11|SLC16A1|SLC7A5|ATP1B3|PPIA|SLC3A2|MMP1|SLC16A3|SLC7A8|ATP1B1|ITGA3|PPIL2|SLC7A7
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.665540540540541,0.789509061340687,0.281462781407704,0.863500900351162,393,23,CCT5|CCT2|CCT3|MKKS|CCT8|TCP1|MCHR1|RAB3IP
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.00142857142857143,0.0121181297256976,0.384349980063944,1.64742315201027,0,132,WNT5A|AP2S1|PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|GNG5|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|FZD5|PSMD6|PSMA4|CLTA|PSMD1|PSMD14|PSMB1|PSMD13|CALM1|PSMD8|SEM1|PSMC5|ADRM1|PFN1|PSMC6|RAC2|PSMC1|PSMA1|PSMC2|MYC
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.596736596736597,0.735426412667792,-0.298281669406943,-0.905325587537346,255,17,GSK3B|PPP2R5C|PPP2R5E|CTNNB1|APC|PPP2CB
REACTOME_BETA_DEFENSINS,0.00168918918918919,0.0121181297256976,0.687851189859073,2.11026167928955,0,23,DEFB4A|DEFB103B|DEFB124|TLR2
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,0.948497854077253,0.974727272727273,-0.298445256158097,-0.576983964129006,441,4,ACSM3|ACADS|HADH|ECHS1
